Game,Player Name,Number Shots,Average Shots,HOME_TEAM,AWAY_TEAM,FIRST_INDEX,LAST_INDEX,Best_Player
414.0,LeBron James,4.0,3.0,Cavaliers,Pacers,30934.0,30999.0,LeBron James
414.0,Monta Ellis,4.0,2.2,Cavaliers,Pacers,30934.0,30999.0,Paul George
415.0,Thaddeus Young,3.0,1.8333333333333333,Nets,Pistons,31000.0,31063.0,Brook Lopez
415.0,Reggie Jackson,6.0,3.0,Nets,Pistons,31000.0,31063.0,Andre Drummond
416.0,Vince Carter,4.0,2.5,Grizzlies,Pelicans,31064.0,31117.0,Mike Conley
416.0,Norris Cole,2.0,1.75,Grizzlies,Pelicans,31064.0,31117.0,Anthony Davis
417.0,Derrick Rose,4.0,2.0,Bulls,Jazz,31118.0,31197.0,Pau Gasol
417.0,Gordon Hayward,6.0,2.75,Bulls,Jazz,31118.0,31197.0,Derrick Favors
418.0,Khris Middleton,7.0,3.2,Bucks,Kings,31198.0,31281.0,Greg Monroe
418.0,Marco Belinelli,3.0,1.6,Bucks,Kings,31198.0,31281.0,Rajon Rondo
419.0,Evan Turner,5.0,2.8,Celtics,Knicks,31282.0,31346.0,Isaiah Thomas
419.0,Kristaps Porzingis,3.0,2.2,Celtics,Knicks,31282.0,31346.0,Carmelo Anthony
420.0,Greg Monroe,4.0,2.0,Bucks,Trail Blazers,31347.0,31415.0,Greg Monroe
420.0,Gerald Henderson,4.0,1.4285714285714286,Bucks,Trail Blazers,31347.0,31415.0,Damian Lillard
421.0,Kobe Bryant,7.0,2.5,Lakers,Timberwolves,31416.0,31486.0,Lou Williams
421.0,Zach LaVine,6.0,2.4,Lakers,Timberwolves,31416.0,31486.0,Karl-Anthony Towns
422.0,LeBron James,4.0,3.0,Hornets,Cavaliers,31487.0,31544.0,Michael Kidd-Gilchrist
422.0,Jeremy Lin,3.0,1.3333333333333333,Hornets,Cavaliers,31487.0,31544.0,LeBron James
423.0,Stephen Curry,4.0,2.2,Warriors,Wizards,31545.0,31611.0,Stephen Curry
423.0,John Wall,5.0,1.8333333333333333,Warriors,Wizards,31545.0,31611.0,John Wall
424.0,Victor Oladipo,3.0,2.0,Thunder,Magic,31612.0,31672.0,Kevin Durant
424.0,Kevin Durant,6.0,2.6,Thunder,Magic,31612.0,31672.0,Nikola Vucevic
425.0,Justise Winslow,3.0,2.5,Mavericks,Heat,31673.0,31741.0,Dirk Nowitzki
425.0,Dirk Nowitzki,5.0,3.333333333333333,Mavericks,Heat,31673.0,31741.0,Hassan Whiteside
426.0,Jrue Holiday,6.0,2.4,Pelicans,Spurs,31742.0,31811.0,Anthony Davis
426.0,Kawhi Leonard,4.0,2.25,Pelicans,Spurs,31742.0,31811.0,Kawhi Leonard
427.0,Raul Neto,3.0,1.8333333333333333,Nuggets,Jazz,31812.0,31912.0,Nikola Jokic
427.0,Nikola Jokic,2.0,1.3333333333333333,Nuggets,Jazz,31812.0,31912.0,Derrick Favors
428.0,Derrick Rose,3.0,1.6666666666666667,Bulls,Kings,31913.0,32021.0,Pau Gasol
428.0,DeMarcus Cousins,8.0,4.0,Bulls,Kings,31913.0,32021.0,DeMarcus Cousins
429.0,Wesley Johnson,2.0,1.6666666666666667,Clippers,Timberwolves,32022.0,32107.0,Chris Paul
429.0,Andrew Wiggins,5.0,4.333333333333333,Clippers,Timberwolves,32022.0,32107.0,Karl-Anthony Towns
430.0,Robin Lopez,4.0,2.6666666666666665,Pistons,Knicks,32108.0,32192.0,Andre Drummond
430.0,Reggie Jackson,4.0,2.0,Pistons,Knicks,32108.0,32192.0,Carmelo Anthony
431.0,Kobe Bryant,8.0,3.25,Lakers,Pelicans,32193.0,32256.0,Brandon Bass
431.0,Ryan Anderson,4.0,2.2,Lakers,Pelicans,32193.0,32256.0,Anthony Davis
432.0,James Harden,7.0,2.833333333333333,Rockets,Suns,32257.0,32325.0,James Harden
432.0,Archie Goodwin,2.0,1.2,Rockets,Suns,32257.0,32325.0,Mirza Teletovic
433.0,Al Horford,5.0,2.0,Hawks,Pacers,32326.0,32407.0,Paul Millsap
433.0,Paul George,6.0,3.4,Hawks,Pacers,32326.0,32407.0,Paul George
434.0,Dwyane Wade,5.0,2.142857142857143,Hornets,Heat,32408.0,32480.0,Kemba Walker
434.0,Marvin Williams,4.0,2.4,Hornets,Heat,32408.0,32480.0,Hassan Whiteside
435.0,LeBron James,6.0,2.1666666666666665,Celtics,Cavaliers,32481.0,32591.0,Isaiah Thomas
435.0,Evan Turner,6.0,2.5,Celtics,Cavaliers,32481.0,32591.0,LeBron James
436.0,Marc Gasol,3.0,2.0,Grizzlies,Knicks,32592.0,32663.0,Mike Conley
436.0,Arron Afflalo,5.0,2.4,Grizzlies,Knicks,32592.0,32663.0,Kristaps Porzingis
437.0,Derrick Rose,6.0,1.8571428571428568,Bulls,Nuggets,32664.0,32746.0,Taj Gibson
437.0,Emmanuel Mudiay,5.0,2.2,Bulls,Nuggets,32664.0,32746.0,Nikola Jokic
438.0,Michael Carter-Williams,3.0,2.5,Bucks,Jazz,32747.0,32815.0,Greg Monroe
438.0,Gordon Hayward,4.0,2.0,Bucks,Jazz,32747.0,32815.0,Derrick Favors
439.0,Kemba Walker,6.0,2.2,Hornets,Wizards,32816.0,32894.0,Kemba Walker
439.0,Bradley Beal,7.0,3.0,Hornets,Wizards,32816.0,32894.0,John Wall
440.0,Paul George,4.0,2.333333333333333,Pistons,Pacers,32895.0,32992.0,Andre Drummond
440.0,Reggie Jackson,5.0,3.25,Pistons,Pacers,32895.0,32992.0,Paul George
441.0,Kyrie Irving,4.0,2.25,Cavaliers,Pelicans,32993.0,33044.0,LeBron James
441.0,Anthony Davis,3.0,2.2,Cavaliers,Pelicans,32993.0,33044.0,Anthony Davis
442.0,TJ McConnell,3.0,1.6666666666666667,Nets,76ers,33045.0,33135.0,Brook Lopez
442.0,Joe Johnson,3.0,2.0,Nets,76ers,33045.0,33135.0,Jahlil Okafor
443.0,Zach Randolph,3.0,1.8,Mavericks,Grizzlies,33136.0,33196.0,Dirk Nowitzki
443.0,Raymond Felton,4.0,3.0,Mavericks,Grizzlies,33136.0,33196.0,Mike Conley
444.0,Pau Gasol,4.0,2.4,Bulls,Timberwolves,33197.0,33253.0,Pau Gasol
444.0,Andrew Wiggins,6.0,2.75,Bulls,Timberwolves,33197.0,33253.0,Karl-Anthony Towns
445.0,Kobe Bryant,6.0,2.6,Lakers,Spurs,33254.0,33328.0,Lou Williams
445.0,Tony Parker,4.0,2.5,Lakers,Spurs,33254.0,33328.0,Kawhi Leonard
446.0,Russell Westbrook,5.0,3.6666666666666665,Warriors,Thunder,33329.0,33398.0,Stephen Curry
446.0,Stephen Curry,7.0,2.75,Warriors,Thunder,33329.0,33398.0,Kevin Durant
447.0,Carmelo Anthony,6.0,2.4,Nuggets,Knicks,33399.0,33460.0,Danilo Gallinari
447.0,Emmanuel Mudiay,6.0,2.75,Nuggets,Knicks,33399.0,33460.0,Carmelo Anthony
448.0,Paul Millsap,4.0,2.2857142857142856,Hawks,Magic,33461.0,33520.0,Paul Millsap
448.0,Elfrid Payton,3.0,1.6,Hawks,Magic,33461.0,33520.0,Nikola Vucevic
449.0,Chris Paul,5.0,3.333333333333333,Clippers,Heat,33521.0,33557.0,Chris Paul
449.0,Goran Dragic,4.0,2.5,Clippers,Heat,33521.0,33557.0,Dwyane Wade
450.0,Isaiah Thomas,3.0,1.8333333333333333,Celtics,Kings,33558.0,33621.0,Isaiah Thomas
450.0,DeMarcus Cousins,8.0,2.833333333333333,Celtics,Kings,33558.0,33621.0,DeMarcus Cousins
451.0,Kobe Bryant,11.0,3.6,Pacers,Lakers,33622.0,33704.0,Paul George
451.0,Myles Turner,3.0,2.0,Pacers,Lakers,33622.0,33704.0,Brandon Bass
452.0,Ish Smith,7.0,2.4,Clippers,76ers,33705.0,33778.0,Chris Paul
452.0,JJ Redick,3.0,2.0,Clippers,76ers,33705.0,33778.0,Jahlil Okafor
453.0,Joe Johnson,4.0,1.6666666666666667,Nets,Nuggets,33779.0,33844.0,Brook Lopez
453.0,Danilo Gallinari,5.0,2.4,Nets,Nuggets,33779.0,33844.0,Kenneth Faried
454.0,Paul Millsap,4.0,2.4,Hawks,Magic,33845.0,33929.0,Paul Millsap
454.0,Mario Hezonja,5.0,2.4,Hawks,Magic,33845.0,33929.0,Nikola Vucevic
455.0,Jeff Green,4.0,2.0,Grizzlies,Trail Blazers,33930.0,34010.0,Mike Conley
455.0,CJ McCollum,6.0,3.2,Grizzlies,Trail Blazers,33930.0,34010.0,Damian Lillard
456.0,PJ Tucker,3.0,2.75,Thunder,Suns,34011.0,34095.0,Kevin Durant
456.0,Russell Westbrook,2.0,1.6666666666666667,Thunder,Suns,34011.0,34095.0,Mirza Teletovic
457.0,Carmelo Anthony,6.0,4.0,Knicks,Wizards,34096.0,34185.0,Carmelo Anthony
457.0,John Wall,8.0,3.6666666666666665,Knicks,Wizards,34096.0,34185.0,John Wall
458.0,Gordon Hayward,5.0,2.6,Mavericks,Jazz,34186.0,34274.0,Dirk Nowitzki
458.0,Deron Williams,6.0,2.6,Mavericks,Jazz,34186.0,34274.0,Derrick Favors
459.0,Evan Fournier,5.0,3.0,Magic,Spurs,34275.0,34343.0,Nikola Vucevic
459.0,Kawhi Leonard,5.0,3.0,Magic,Spurs,34275.0,34343.0,Kawhi Leonard
460.0,Robert Covington,3.0,2.2,76ers,Kings,34344.0,34424.0,Jahlil Okafor
460.0,DeMarcus Cousins,4.0,2.5,76ers,Kings,34344.0,34424.0,DeMarcus Cousins
461.0,Isaiah Thomas,6.0,2.5,Celtics,Clippers,34425.0,34529.0,Isaiah Thomas
461.0,Jamal Crawford,5.0,2.2,Celtics,Clippers,34425.0,34529.0,Chris Paul
462.0,Will Barton,4.0,2.5,Nuggets,Pistons,34530.0,34587.0,Danilo Gallinari
462.0,Stanley Johnson,4.0,2.4,Nuggets,Pistons,34530.0,34587.0,Andre Drummond
463.0,Cory Joseph,4.0,2.2,Timberwolves,Raptors,34588.0,34676.0,Karl-Anthony Towns
463.0,Andrew Wiggins,3.0,1.75,Timberwolves,Raptors,34588.0,34676.0,Jonas Valanciunas
464.0,Rodney Hood,5.0,2.25,Pelicans,Jazz,34677.0,34764.0,Anthony Davis
464.0,Jrue Holiday,4.0,1.8333333333333333,Pelicans,Jazz,34677.0,34764.0,Derrick Favors
465.0,James Harden,4.0,2.8,Rockets,Trail Blazers,34765.0,34826.0,James Harden
465.0,Damian Lillard,6.0,2.2,Rockets,Trail Blazers,34765.0,34826.0,Damian Lillard
466.0,Giannis Antetokounmpo,3.0,2.2,Bucks,Wizards,34827.0,34894.0,Greg Monroe
466.0,Bradley Beal,6.0,2.333333333333333,Bucks,Wizards,34827.0,34894.0,John Wall
467.0,Jamal Crawford,4.0,2.4,Clippers,Spurs,34895.0,34949.0,Chris Paul
467.0,Rasual Butler,3.0,1.375,Clippers,Spurs,34895.0,34949.0,Boban Marjanovic
468.0,Evan Fournier,5.0,2.6,Mavericks,Magic,34950.0,35018.0,Dirk Nowitzki
468.0,Raymond Felton,2.0,1.3333333333333333,Mavericks,Magic,34950.0,35018.0,Nikola Vucevic
469.0,Paul Millsap,7.0,2.6666666666666665,Hawks,Heat,35019.0,35092.0,Paul Millsap
469.0,Luol Deng,4.0,3.0,Hawks,Heat,35019.0,35092.0,Goran Dragic
470.0,Matt Barnes,3.0,1.8333333333333333,Grizzlies,Timberwolves,35093.0,35187.0,Mike Conley
470.0,Karl-Anthony Towns,4.0,2.5,Grizzlies,Timberwolves,35093.0,35187.0,Karl-Anthony Towns
471.0,Robert Covington,3.0,2.0,Pelicans,76ers,35188.0,35267.0,Anthony Davis
471.0,Ryan Anderson,3.0,1.8,Pelicans,76ers,35188.0,35267.0,Jahlil Okafor
472.0,Ian Mahinmi,5.0,3.5,Pacers,Thunder,35268.0,35334.0,Paul George
472.0,Russell Westbrook,4.0,2.2,Pacers,Thunder,35268.0,35334.0,Kevin Durant
473.0,Khris Middleton,7.0,3.6666666666666665,Hornets,Bucks,35335.0,35407.0,Kemba Walker
473.0,Marvin Williams,3.0,1.8333333333333333,Hornets,Bucks,35335.0,35407.0,Greg Monroe
474.0,DeMarcus Cousins,5.0,3.0,Nuggets,Kings,35408.0,35491.0,Kenneth Faried
474.0,Joffrey Lauvergne,3.0,2.0,Nuggets,Kings,35408.0,35491.0,DeMarcus Cousins
475.0,Kobe Bryant,7.0,3.5,Lakers,Spurs,35492.0,35564.0,Lou Williams
475.0,Tony Parker,3.0,1.8333333333333333,Lakers,Spurs,35492.0,35564.0,LaMarcus Aldridge
476.0,Khris Middleton,2.0,1.3333333333333333,Hawks,Bucks,35565.0,35653.0,Paul Millsap
476.0,Paul Millsap,4.0,1.6666666666666667,Hawks,Bucks,35565.0,35653.0,Greg Monroe
477.0,Anthony Davis,5.0,3.5,Pistons,Pelicans,35654.0,35735.0,Andre Drummond
477.0,Reggie Jackson,6.0,3.6,Pistons,Pelicans,35654.0,35735.0,Anthony Davis
478.0,Patty Mills,3.0,2.0,Suns,Spurs,35736.0,35821.0,Mirza Teletovic
478.0,Ronnie Price,3.0,2.0,Suns,Spurs,35736.0,35821.0,LaMarcus Aldridge
479.0,Kemba Walker,4.0,1.8,Nets,Hornets,35822.0,35880.0,Brook Lopez
479.0,Wayne Ellington,2.0,1.8333333333333333,Nets,Hornets,35822.0,35880.0,Kemba Walker
480.0,Victor Oladipo,3.0,2.0,Pacers,Magic,35881.0,35964.0,Paul George
480.0,Monta Ellis,5.0,3.5,Pacers,Magic,35881.0,35964.0,Nikola Vucevic
481.0,Lance Stephenson,4.0,2.2,Grizzlies,Raptors,35965.0,36037.0,Mike Conley
481.0,DeMar DeRozan,3.0,2.0,Grizzlies,Raptors,35965.0,36037.0,Jonas Valanciunas
482.0,Derrick Rose,4.0,2.0,Bulls,Lakers,36038.0,36114.0,Pau Gasol
482.0,D'Angelo Russell,4.0,2.0,Bulls,Lakers,36038.0,36114.0,Lou Williams
483.0,Derrick Favors,6.0,2.6666666666666665,Trail Blazers,Jazz,36115.0,36211.0,Damian Lillard
483.0,CJ McCollum,4.0,2.2,Trail Blazers,Jazz,36115.0,36211.0,Derrick Favors
484.0,Dwyane Wade,6.0,3.0,Pacers,Heat,36212.0,36284.0,Paul George
484.0,Paul George,5.0,2.8,Pacers,Heat,36212.0,36284.0,Hassan Whiteside
485.0,Tim Hardaway Jr.,2.0,1.5714285714285714,Hawks,Warriors,36285.0,36359.0,Paul Millsap
485.0,Stephen Curry,5.0,2.5,Hawks,Warriors,36285.0,36359.0,Stephen Curry
486.0,Isaiah Thomas,6.0,3.4,Celtics,Timberwolves,36360.0,36455.0,Isaiah Thomas
486.0,Shabazz Muhammad,2.0,1.6666666666666667,Celtics,Timberwolves,36360.0,36455.0,Karl-Anthony Towns
487.0,Ish Smith,4.0,2.6,Magic,76ers,36456.0,36551.0,Nikola Vucevic
487.0,Victor Oladipo,3.0,2.25,Magic,76ers,36456.0,36551.0,Jahlil Okafor
488.0,DeMarcus Cousins,5.0,2.25,Nuggets,Kings,36552.0,36632.0,Nikola Jokic
488.0,D.J. Augustin,4.0,1.6666666666666667,Nuggets,Kings,36552.0,36632.0,DeMarcus Cousins
489.0,Shelvin Mack,3.0,1.8,Rockets,Jazz,36633.0,36720.0,James Harden
489.0,James Harden,4.0,1.8,Rockets,Jazz,36633.0,36720.0,Derrick Favors
490.0,Joe Johnson,4.0,2.2,Nets,Trail Blazers,36721.0,36791.0,Brook Lopez
490.0,Damian Lillard,6.0,4.5,Nets,Trail Blazers,36721.0,36791.0,Damian Lillard
491.0,Carmelo Anthony,6.0,2.6,Pacers,Knicks,36792.0,36857.0,Paul George
491.0,Paul George,5.0,2.5,Pacers,Knicks,36792.0,36857.0,Carmelo Anthony
492.0,Luol Deng,3.0,2.0,Warriors,Heat,36858.0,36949.0,Stephen Curry
492.0,Klay Thompson,7.0,3.25,Warriors,Heat,36858.0,36949.0,Hassan Whiteside
493.0,DeMar DeRozan,7.0,3.25,Timberwolves,Raptors,36950.0,37012.0,Karl-Anthony Towns
493.0,Andrew Wiggins,4.0,2.4,Timberwolves,Raptors,36950.0,37012.0,Jonas Valanciunas
494.0,E'Twaun Moore,5.0,3.0,Bulls,Wizards,37013.0,37078.0,Pau Gasol
494.0,Bradley Beal,4.0,1.8571428571428568,Bulls,Wizards,37013.0,37078.0,John Wall
495.0,Jeff Green,4.0,2.8,Nuggets,Clippers,37079.0,37147.0,Nikola Jokic
495.0,Nikola Jokic,2.0,1.5,Nuggets,Clippers,37079.0,37147.0,Chris Paul
496.0,Khris Middleton,5.0,2.333333333333333,Celtics,Bucks,37148.0,37210.0,Isaiah Thomas
496.0,Isaiah Thomas,4.0,1.75,Celtics,Bucks,37148.0,37210.0,Greg Monroe
497.0,Ryan Anderson,4.0,2.8,Pelicans,Thunder,37211.0,37284.0,Anthony Davis
497.0,Russell Westbrook,8.0,3.5,Pelicans,Thunder,37211.0,37284.0,Kevin Durant
498.0,Jason Terry,2.0,2.0,Rockets,Trail Blazers,37285.0,37371.0,James Harden
498.0,Damian Lillard,9.0,3.0,Rockets,Trail Blazers,37285.0,37371.0,Damian Lillard
499.0,Kemba Walker,8.0,3.25,Hornets,Pacers,37372.0,37439.0,Kemba Walker
499.0,Paul George,6.0,3.25,Hornets,Pacers,37372.0,37439.0,Paul George
500.0,Ish Smith,5.0,2.5,76ers,Wizards,37440.0,37534.0,Jahlil Okafor
500.0,John Wall,3.0,1.5,76ers,Wizards,37440.0,37534.0,John Wall
501.0,LeBron James,3.0,2.0,Cavaliers,Raptors,37535.0,37607.0,LeBron James
501.0,Terrence Ross,4.0,3.0,Cavaliers,Raptors,37535.0,37607.0,Jonas Valanciunas
502.0,Jared Sullinger,4.0,3.2,Celtics,Heat,37608.0,37684.0,Isaiah Thomas
502.0,Luol Deng,3.0,1.2857142857142858,Celtics,Heat,37608.0,37684.0,Hassan Whiteside
503.0,Jrue Holiday,3.0,1.8,Timberwolves,Pelicans,37685.0,37755.0,Karl-Anthony Towns
503.0,Zach LaVine,6.0,3.25,Timberwolves,Pelicans,37685.0,37755.0,Jrue Holiday
504.0,Pau Gasol,5.0,2.6666666666666665,Bulls,Trail Blazers,37756.0,37841.0,Pau Gasol
504.0,Damian Lillard,6.0,2.6666666666666665,Bulls,Trail Blazers,37756.0,37841.0,Damian Lillard
505.0,Russell Westbrook,7.0,3.75,Warriors,Thunder,37842.0,37915.0,Stephen Curry
505.0,Klay Thompson,5.0,3.333333333333333,Warriors,Thunder,37842.0,37915.0,Kevin Durant
506.0,Zach Randolph,3.0,2.2,Grizzlies,Suns,37916.0,37997.0,Mike Conley
506.0,Archie Goodwin,5.0,2.333333333333333,Grizzlies,Suns,37916.0,37997.0,Mirza Teletovic
507.0,Al Horford,6.0,2.4,Hawks,Hornets,37998.0,38062.0,Al Horford
507.0,Kemba Walker,2.0,1.6666666666666667,Hawks,Hornets,37998.0,38062.0,Kemba Walker
508.0,LeBron James,3.0,2.1666666666666665,Cavaliers,Pacers,38063.0,38146.0,LeBron James
508.0,Paul George,4.0,2.4,Cavaliers,Pacers,38063.0,38146.0,Paul George
509.0,Nik Stauskas,4.0,2.333333333333333,76ers,Wizards,38147.0,38212.0,Carl Landry
509.0,Marcin Gortat,4.0,2.2,76ers,Wizards,38147.0,38212.0,John Wall
510.0,Jared Sullinger,3.0,1.8,Celtics,Jazz,38213.0,38294.0,Isaiah Thomas
510.0,Rodney Hood,4.0,2.2,Celtics,Jazz,38213.0,38294.0,Derrick Favors
511.0,Jabari Parker,5.0,2.75,Rockets,Bucks,38295.0,38376.0,James Harden
511.0,James Harden,5.0,2.6,Rockets,Bucks,38295.0,38376.0,Giannis Antetokounmpo
512.0,Zach Randolph,5.0,2.0,Nuggets,Grizzlies,38377.0,38447.0,Nikola Jokic
512.0,Gary Harris,3.0,2.0,Nuggets,Grizzlies,38377.0,38447.0,Mike Conley
513.0,Jamal Crawford,3.0,2.0,Nets,Clippers,38448.0,38500.0,Brook Lopez
513.0,Brook Lopez,3.0,2.0,Nets,Clippers,38448.0,38500.0,Chris Paul
514.0,Aaron Brooks,4.0,2.0,Bulls,Heat,38501.0,38570.0,Pau Gasol
514.0,Hassan Whiteside,5.0,3.0,Bulls,Heat,38501.0,38570.0,Hassan Whiteside
515.0,Al Horford,4.0,1.8333333333333333,Hawks,Warriors,38571.0,38654.0,Paul Millsap
515.0,Klay Thompson,5.0,2.1666666666666665,Hawks,Warriors,38571.0,38654.0,Draymond Green
516.0,D'Angelo Russell,5.0,1.8333333333333333,Nets,Lakers,38655.0,38739.0,Brook Lopez
516.0,Donald Sloan,4.0,2.333333333333333,Nets,Lakers,38655.0,38739.0,Brandon Bass
517.0,Trey Burke,5.0,1.8571428571428568,Raptors,Jazz,38740.0,38805.0,Jonas Valanciunas
517.0,Kyle Lowry,5.0,2.2,Raptors,Jazz,38740.0,38805.0,Derrick Favors
518.0,Norris Cole,3.0,2.6,Rockets,Pelicans,38806.0,38888.0,James Harden
518.0,James Harden,3.0,2.0,Rockets,Pelicans,38806.0,38888.0,Anthony Davis
519.0,Zach Randolph,3.0,2.0,Grizzlies,Kings,38889.0,38952.0,Mike Conley
519.0,DeMarcus Cousins,4.0,2.2,Grizzlies,Kings,38889.0,38952.0,DeMarcus Cousins
520.0,Khris Middleton,6.0,3.25,Pacers,Bucks,38953.0,39044.0,Paul George
520.0,Monta Ellis,3.0,1.6666666666666667,Pacers,Bucks,38953.0,39044.0,Greg Monroe
521.0,D'Angelo Russell,4.0,2.4,Nuggets,Lakers,39045.0,39111.0,Nikola Jokic
521.0,Emmanuel Mudiay,7.0,3.333333333333333,Nuggets,Lakers,39045.0,39111.0,Brandon Bass
522.0,Jrue Holiday,4.0,2.75,Pelicans,Spurs,39112.0,39162.0,Anthony Davis
522.0,LaMarcus Aldridge,5.0,3.25,Pelicans,Spurs,39112.0,39162.0,Kawhi Leonard
523.0,Russell Westbrook,7.0,2.4,Warriors,Thunder,39163.0,39229.0,Stephen Curry
523.0,Stephen Curry,4.0,2.5,Warriors,Thunder,39163.0,39229.0,Kevin Durant
524.0,Nicolas Batum,3.0,2.4,Hornets,Pacers,39230.0,39300.0,Kemba Walker
524.0,Paul George,3.0,2.6666666666666665,Hornets,Pacers,39230.0,39300.0,Paul George
525.0,Jae Crowder,3.0,2.0,Celtics,Knicks,39301.0,39368.0,Isaiah Thomas
525.0,Carmelo Anthony,6.0,2.6,Celtics,Knicks,39301.0,39368.0,Carmelo Anthony
526.0,DeMar DeRozan,5.0,3.0,Trail Blazers,Raptors,39369.0,39475.0,Damian Lillard
526.0,Damian Lillard,13.0,3.6,Trail Blazers,Raptors,39369.0,39475.0,Jonas Valanciunas
527.0,Mike Conley,5.0,2.1666666666666665,Grizzlies,Jazz,39476.0,39571.0,Mike Conley
527.0,Trey Burke,2.0,1.375,Grizzlies,Jazz,39476.0,39571.0,Derrick Favors
528.0,Thaddeus Young,5.0,2.1666666666666665,Nets,Nuggets,39572.0,39653.0,Brook Lopez
528.0,Gary Harris,3.0,2.0,Nets,Nuggets,39572.0,39653.0,Nikola Jokic
529.0,LeBron James,4.0,2.2,Celtics,Cavaliers,39654.0,39726.0,Isaiah Thomas
529.0,Avery Bradley,2.0,1.1666666666666667,Celtics,Cavaliers,39654.0,39726.0,LeBron James
530.0,Paul George,6.0,2.5,Pacers,Wizards,39727.0,39818.0,Paul George
530.0,John Wall,7.0,3.0,Pacers,Wizards,39727.0,39818.0,John Wall
531.0,DeAndre Jordan,3.0,1.5714285714285714,Hawks,Clippers,39819.0,39905.0,Paul Millsap
531.0,Jeff Teague,4.0,2.1666666666666665,Hawks,Clippers,39819.0,39905.0,Chris Paul
532.0,Jabari Parker,3.0,1.8,Bucks,Thunder,39906.0,39985.0,Greg Monroe
532.0,Steven Adams,3.0,1.6,Bucks,Thunder,39906.0,39985.0,Kevin Durant
533.0,Lance Stephenson,2.0,1.3333333333333333,Grizzlies,Suns,39986.0,40048.0,Mike Conley
533.0,Tyson Chandler,2.0,2.0,Grizzlies,Suns,39986.0,40048.0,Mirza Teletovic
534.0,Deron Williams,5.0,1.7142857142857142,Mavericks,Nuggets,40049.0,40115.0,David Lee
534.0,Emmanuel Mudiay,4.0,2.6,Mavericks,Nuggets,40049.0,40115.0,Kenneth Faried
535.0,Jerami Grant,3.0,2.1666666666666665,Heat,76ers,40116.0,40186.0,Hassan Whiteside
535.0,Hassan Whiteside,3.0,2.5,Heat,76ers,40116.0,40186.0,Carl Landry
536.0,Kyle Lowry,3.0,2.0,Rockets,Raptors,40187.0,40265.0,James Harden
536.0,Corey Brewer,3.0,1.6666666666666667,Rockets,Raptors,40187.0,40265.0,Jonas Valanciunas
537.0,Kyrie Irving,7.0,3.25,Cavaliers,Grizzlies,40266.0,40339.0,LeBron James
537.0,Mario Chalmers,3.0,2.0,Cavaliers,Grizzlies,40266.0,40339.0,Mario Chalmers
538.0,Monta Ellis,5.0,2.4,Pacers,Spurs,40340.0,40423.0,Paul George
538.0,Kawhi Leonard,5.0,2.0,Pacers,Spurs,40340.0,40423.0,Kawhi Leonard
539.0,Greg Monroe,5.0,2.6,Bulls,Bucks,40424.0,40486.0,Pau Gasol
539.0,Pau Gasol,2.0,1.6,Bulls,Bucks,40424.0,40486.0,Greg Monroe
540.0,DeMarcus Cousins,5.0,3.0,Pelicans,Kings,40487.0,40558.0,Anthony Davis
540.0,Anthony Davis,5.0,3.5,Pelicans,Kings,40487.0,40558.0,DeMarcus Cousins
541.0,Brandon Jennings,3.0,2.0,Warriors,Magic,40559.0,40630.0,Stephen Curry
541.0,Stephen Curry,7.0,4.333333333333333,Warriors,Magic,40559.0,40630.0,Aaron Gordon
542.0,Langston Galloway,2.0,1.4285714285714286,Nuggets,Knicks,40631.0,40691.0,Nikola Jokic
542.0,D.J. Augustin,3.0,1.8571428571428568,Nuggets,Knicks,40631.0,40691.0,Carmelo Anthony
543.0,Jeff Teague,6.0,3.0,Hawks,Jazz,40692.0,40791.0,Paul Millsap
543.0,Gordon Hayward,6.0,2.6,Hawks,Jazz,40692.0,40791.0,Derrick Favors
544.0,CJ McCollum,3.0,1.8,Trail Blazers,Wizards,40792.0,40863.0,Damian Lillard
544.0,John Wall,5.0,3.2,Trail Blazers,Wizards,40792.0,40863.0,John Wall
545.0,Kemba Walker,5.0,2.75,Hornets,Pelicans,40864.0,40931.0,Kemba Walker
545.0,Toney Douglas,3.0,2.25,Hornets,Pelicans,40864.0,40931.0,Anthony Davis
546.0,Nerlens Noel,4.0,2.6666666666666665,Rockets,76ers,40932.0,41004.0,James Harden
546.0,Dwight Howard,4.0,2.6,Rockets,76ers,40932.0,41004.0,Nerlens Noel
547.0,Khris Middleton,3.0,1.8333333333333333,Heat,Bucks,41005.0,41081.0,Hassan Whiteside
547.0,Dwyane Wade,5.0,3.5,Heat,Bucks,41005.0,41081.0,Giannis Antetokounmpo
548.0,Dirk Nowitzki,4.0,2.0,Mavericks,Pistons,41082.0,41162.0,David Lee
548.0,Reggie Jackson,3.0,2.0,Mavericks,Pistons,41082.0,41162.0,Andre Drummond
549.0,LeBron James,4.0,3.2,Cavaliers,Kings,41163.0,41241.0,LeBron James
549.0,DeMarcus Cousins,4.0,2.75,Cavaliers,Kings,41163.0,41241.0,DeMarcus Cousins
550.0,Kent Bazemore,3.0,2.0,Hawks,Raptors,41242.0,41309.0,Paul Millsap
550.0,Patrick Patterson,3.0,1.8,Hawks,Raptors,41242.0,41309.0,Jonas Valanciunas
551.0,Taj Gibson,3.0,2.4,Bulls,Spurs,41310.0,41374.0,Pau Gasol
551.0,LaMarcus Aldridge,4.0,1.4285714285714286,Bulls,Spurs,41310.0,41374.0,Boban Marjanovic
