Player_ID,Player,First_Name,Last_Name,TS%,EFG%,PER,3PAr,G,MP,Pos
202397,Ish Smith,Ish,Smith,0.4628269174258007,0.4404761904761905,14.9,0.17600000000000002,77,2239,PG
202397,Ish Smith,Ish,Smith,0.4628269174258007,0.4404761904761905,16.3,0.145,27,617,PG
202397,Ish Smith,Ish,Smith,0.4628269174258007,0.4404761904761905,14.4,0.185,50,1622,PG
2747,J.R. Smith,J.R.,Smith,0.544050544050544,0.5363636363636363,12.4,0.6,77,2362,SG
203960,JaKarr Sampson,JaKarr,Sampson,0.5051505546751188,0.4651162790697674,8.3,0.19899999999999998,73,1160,SF
203960,JaKarr Sampson,JaKarr,Sampson,0.5051505546751188,0.4651162790697674,7.7,0.168,47,691,SF
203960,JaKarr Sampson,JaKarr,Sampson,0.5051505546751188,0.4651162790697674,9.3,0.252,26,469,SF
203210,JaMychal Green,JaMychal,Green,0.5217146080090242,0.4761904761904762,14.6,0.091,78,1446,PF
201580,JaVale McGee,JaVale,McGee,0.5816605839416058,0.5897435897435898,19.9,0.006999999999999999,34,370,C
203953,Jabari Parker,Jabari,Parker,0.5373475609756097,0.4957627118644067,14.8,0.039,76,2408,PF
203109,Jae Crowder,Jae,Crowder,0.5656469088591459,0.5180180180180181,15.8,0.446,73,2308,SF
1626143,Jahlil Okafor,Jahlil,Okafor,0.5358892699657031,0.5102040816326531,17.1,0.008,53,1591,C
2037,Jamal Crawford,Jamal,Crawford,0.5300089578978799,0.4663865546218487,14.0,0.366,79,2126,SG
2749,Jameer Nelson,Jameer,Nelson,0.4640790742526518,0.4367088607594937,9.5,0.469,39,1036,PG
202341,James Anderson,James,Anderson,0.4649309245483528,0.4428571428571429,6.0,0.483,51,721,SG
201935,James Harden,James,Harden,0.5994708119728791,0.515228426395939,25.3,0.406,82,3125,SG
201949,James Johnson,James,Johnson,0.5287648054145516,0.5238095238095238,11.4,0.275,57,926,PF
2592,James Jones,James,Jones,0.5745341614906833,0.5499999999999999,11.6,0.732,48,463,SF
203923,James Young,James,Young,0.4019292604501608,0.4166666666666667,3.6,0.722,29,199,SG
203099,Jared Cunningham,Jared,Cunningham,0.4542395693135936,0.39583333333333337,5.9,0.371,44,410,SG
203099,Jared Cunningham,Jared,Cunningham,0.4542395693135936,0.39583333333333337,5.9,0.35200000000000004,40,355,SG
203099,Jared Cunningham,Jared,Cunningham,0.4542395693135936,0.39583333333333337,5.8,0.5,4,55,SG
201162,Jared Dudley,Jared,Dudley,0.6050857843137255,0.5833333333333334,11.7,0.489,81,2098,PF
203096,Jared Sullinger,Jared,Sullinger,0.4733455882352941,0.45,16.7,0.128,81,1915,PF
204067,Jarell Eddie,Jarell,Eddie,0.4559270516717325,0.4400000000000001,11.0,0.723,26,147,SF
